Order_ID,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Order_Month,Order_Year,Ship_Days,Profit_Margin
ORD00432,C00036,2024-01-27 16:17:37,2024-01-31 16:17:37,Standard Class,Consumer,North,Technology,Accessories,1068.39,7,0.112,104.02,2024-01,2024,4.0,9.736145040668669
ORD02744,C00904,2024-01-27 23:43:37,2024-01-28 23:43:37,Same Day,Corporate,East,Office Supplies,Storage,169.32,5,0.059,6.36,2024-01,2024,1.0,3.7562012756909997
ORD01757,C00679,2024-01-28 02:41:35,2024-02-01 02:41:35,Standard Class,Corporate,North,Furniture,Chairs,1374.26,6,0.18,-189.55,2024-01,2024,4.0,-13.792877621410796
ORD02239,C00129,2024-01-28 04:38:37,2024-02-01 04:38:37,Standard Class,Consumer,North,Furniture,Bookcases,759.33,5,0.283,-97.82,2024-01,2024,4.0,-12.882409492578983
ORD01822,C00599,2024-01-28 04:50:08,2024-01-31 04:50:08,Second Class,Corporate,East,Furniture,Chairs,441.76,4,0.24,-71.45,2024-01,2024,3.0,-16.17394060123144
ORD03569,C00200,2024-01-28 07:28:04,2024-01-31 07:28:04,Standard Class,Corporate,North,Office Supplies,Appliances,146.07,5,0.046,20.65,2024-01,2024,3.0,14.13705757513521
ORD01115,C00948,2024-01-28 13:20:47,2024-02-01 13:20:47,Standard Class,Corporate,North,Furniture,Chairs,1376.93,7,0.177,-47.94,2024-01,2024,4.0,-3.481658472108241
ORD01700,C00675,2024-01-29 03:15:20,2024-02-01 03:15:20,First Class,Consumer,South,Office Supplies,Paper,43.7,1,0.144,1.17,2024-01,2024,3.0,2.6773455377574367
ORD03776,C00351,2024-01-29 05:02:53,2024-02-02 05:02:53,Standard Class,Consumer,South,Office Supplies,Storage,97.01,2,0.172,-6.03,2024-01,2024,4.0,-6.215854035666426
ORD00107,C00465,2024-01-29 06:55:23,2024-01-30 06:55:23,First Class,Consumer,East,Technology,Accessories,214.41,2,0.179,12.81,2024-01,2024,1.0,5.974534769833497
ORD03734,C00551,2024-01-29 10:55:07,2024-02-01 10:55:07,Standard Class,Home Office,West,Furniture,Bookcases,380.81,5,0.126,5.94,2024-01,2024,3.0,1.5598329875791077
ORD00580,C00105,2024-01-29 14:15:00,2024-01-30 14:15:00,First Class,Consumer,East,Office Supplies,Binders,277.29,5,0.213,6.59,2024-01,2024,1.0,2.3765732626492118
ORD01375,C00794,2024-01-29 21:05:41,2024-02-02 21:05:41,Second Class,Consumer,East,Technology,Phones,120.8,1,0.081,26.61,2024-01,2024,4.0,22.028145695364238
ORD02480,C00165,2024-01-30 06:27:52,2024-02-04 06:27:52,Standard Class,Consumer,South,Technology,Phones,748.33,8,0.098,81.76,2024-01,2024,5.0,10.9256611388024
ORD00711,C00880,2024-01-30 07:27:02,2024-02-04 07:27:02,Standard Class,Corporate,South,Office Supplies,Art,172.62,4,0.338,-25.27,2024-01,2024,5.0,-14.639091646390916
ORD01531,C00074,2024-01-30 09:14:43,2024-02-02 09:14:43,Standard Class,Corporate,North,Furniture,Bookcases,441.46,3,0.06,13.07,2024-01,2024,3.0,2.960630634712092
ORD01503,C00264,2024-01-30 11:47:40,2024-02-02 11:47:40,Standard Class,Home Office,West,Office Supplies,Art,217.46,5,0.084,4.9,2024-01,2024,3.0,2.2532879610043226
ORD00284,C00250,2024-01-30 16:06:25,2024-02-02 16:06:25,Standard Class,Corporate,West,Technology,Phones,947.67,7,0.081,45.46,2024-01,2024,3.0,4.7970285014825835
ORD01744,C00420,2024-01-30 21:23:26,2024-02-03 21:23:26,Second Class,Corporate,East,Technology,Accessories,452.46,3,0.007,106.06,2024-01,2024,4.0,23.44074614330549
ORD01795,C00886,2024-01-30 23:42:20,2024-02-03 23:42:20,Second Class,Consumer,East,Office Supplies,Storage,146.19,3,0.049,16.58,2024-01,2024,4.0,11.341405020863258
ORD02423,C00100,2024-01-31 02:18:33,2024-02-05 02:18:33,Standard Class,Corporate,South,Technology,Accessories,1231.71,8,0.116,63.39,2024-01,2024,5.0,5.146503641279197
ORD02593,C00892,2024-01-31 09:04:49,2024-02-05 09:04:49,Standard Class,Corporate,West,Office Supplies,Appliances,241.78,4,0.125,2.79,2024-01,2024,5.0,1.1539415998014724
ORD01843,C00069,2024-01-31 09:58:35,2024-02-03 09:58:35,First Class,Consumer,West,Furniture,Furnishings,203.25,1,0.149,-8.07,2024-01,2024,3.0,-3.9704797047970484
ORD03123,C00042,2024-01-31 15:04:35,2024-02-03 15:04:35,Standard Class,Corporate,East,Office Supplies,Art,112.87,7,0.202,-0.59,2024-01,2024,3.0,-0.522725259147692
ORD01428,C00180,2024-01-31 21:54:14,2024-02-01 21:54:14,First Class,Corporate,East,Office Supplies,Paper,319.41,6,0.19,16.05,2024-01,2024,1.0,5.024889640274256
ORD01405,C00453,2024-01-31 21:58:53,2024-02-03 21:58:53,First Class,Consumer,North,Office Supplies,Storage,180.9,7,0.033,3.24,2024-01,2024,3.0,1.791044776119403
ORD00353,C00815,2024-01-31 23:51:47,2024-02-03 23:51:47,Second Class,Consumer,East,Office Supplies,Paper,284.47,5,0.143,13.52,2024-01,2024,3.0,4.752697999789081
ORD03799,C00089,2024-02-01 01:30:28,2024-02-04 01:30:28,Standard Class,Consumer,North,Technology,Phones,661.55,4,0.225,7.36,2024-02,2024,3.0,1.1125387347895097
ORD02359,C00664,2024-02-01 12:12:33,2024-02-03 12:12:33,Second Class,Corporate,West,Office Supplies,Binders,253.16,3,0.099,30.88,2024-02,2024,2.0,12.197819560752093
ORD02425,C00102,2024-02-01 13:11:54,2024-02-04 13:11:54,Second Class,Home Office,East,Technology,Phones,599.02,5,0.163,45.27,2024-02,2024,3.0,7.55734366131348
ORD03174,C00152,2024-02-01 17:13:40,2024-02-03 17:13:40,Second Class,Consumer,East,Office Supplies,Binders,24.55,2,0.175,-0.91,2024-02,2024,2.0,-3.706720977596741
ORD03632,C00482,2024-02-01 17:40:59,2024-02-03 17:40:59,Second Class,Consumer,North,Office Supplies,Paper,43.03,1,0.118,2.65,2024-02,2024,2.0,6.158494073901929
ORD02512,C00637,2024-02-01 23:26:31,2024-02-03 23:26:31,First Class,Consumer,East,Technology,Phones,870.57,7,0.145,-48.98,2024-02,2024,2.0,-5.62619892713969
ORD02167,C00163,2024-02-02 01:47:49,2024-02-06 01:47:49,Second Class,Corporate,North,Office Supplies,Art,238.21,8,0.06,5.27,2024-02,2024,4.0,2.212333655178204
ORD02981,C00919,2024-02-02 05:52:33,2024-02-04 05:52:33,First Class,Consumer,North,Office Supplies,Appliances,109.88,4,0.161,9.38,2024-02,2024,2.0,8.536585365853659
ORD03114,C00793,2024-02-02 05:56:52,2024-02-07 05:56:52,Standard Class,Corporate,South,Office Supplies,Appliances,138.87,7,0.069,17.38,2024-02,2024,5.0,12.515302081083027
ORD01407,C00681,2024-02-02 14:15:07,2024-02-07 14:15:07,Standard Class,Corporate,South,Technology,Accessories,399.59,4,0.306,-42.92,2024-02,2024,5.0,-10.741009534773143
ORD03319,C00058,2024-02-02 16:37:49,2024-02-05 16:37:49,Standard Class,Corporate,West,Furniture,Chairs,135.95,1,0.061,14.76,2024-02,2024,3.0,10.856932695844062
ORD03092,C00257,2024-02-02 18:50:02,2024-02-07 18:50:02,Standard Class,Consumer,North,Technology,Accessories,592.66,5,0.005,128.63,2024-02,2024,5.0,21.703843687780516
ORD00380,C00774,2024-02-02 18:52:50,2024-02-04 18:52:50,Second Class,Consumer,East,Office Supplies,Paper,214.89,4,0.289,-30.27,2024-02,2024,2.0,-14.086276699706826
ORD01110,C00604,2024-02-02 22:24:37,2024-02-07 22:24:37,Standard Class,Corporate,East,Office Supplies,Appliances,67.72,5,0.097,1.08,2024-02,2024,5.0,1.5948021264028354
ORD00615,C00649,2024-02-02 23:25:58,2024-02-05 23:25:58,Standard Class,Corporate,South,Technology,Phones,388.0,3,0.137,36.3,2024-02,2024,3.0,9.355670103092782
ORD01896,C00684,2024-02-03 07:33:05,2024-02-06 07:33:05,First Class,Consumer,East,Office Supplies,Storage,125.42,4,0.138,5.17,2024-02,2024,3.0,4.122149577419869
ORD02095,C00049,2024-02-03 11:11:41,2024-02-06 11:11:41,Standard Class,Home Office,West,Office Supplies,Storage,558.63,8,0.096,60.86,2024-02,2024,3.0,10.894509782861643
ORD02264,C00423,2024-02-03 11:25:16,2024-02-07 11:25:16,Standard Class,Home Office,South,Office Supplies,Storage,77.74,7,0.203,-3.17,2024-02,2024,4.0,-4.077694880370466
ORD02787,C00691,2024-02-03 13:16:34,2024-02-06 13:16:34,Standard Class,Home Office,North,Technology,Accessories,800.6,6,0.178,60.05,2024-02,2024,3.0,7.500624531601298
ORD02589,C00236,2024-02-03 19:28:02,2024-02-06 19:28:02,First Class,Consumer,East,Office Supplies,Appliances,256.02,7,0.247,-30.69,2024-02,2024,3.0,-11.98734473869229
ORD01068,C00235,2024-02-04 03:18:04,2024-02-07 03:18:04,Second Class,Consumer,South,Office Supplies,Paper,184.39,7,0.14,0.87,2024-02,2024,3.0,0.47182602093389014
ORD02762,C00099,2024-02-04 13:57:58,2024-02-09 13:57:58,Standard Class,Corporate,North,Technology,Phones,379.43,3,0.015,89.1,2024-02,2024,5.0,23.482592309516907
ORD00227,C00410,2024-02-04 13:59:34,2024-02-07 13:59:34,Standard Class,Consumer,East,Office Supplies,Binders,103.84,2,0.17,-0.54,2024-02,2024,3.0,-0.5200308166409862
ORD03525,C00861,2024-02-04 16:26:22,2024-02-09 16:26:22,Standard Class,Corporate,East,Office Supplies,Appliances,118.19,3,0.137,1.46,2024-02,2024,5.0,1.2352990946780609
ORD01804,C00820,2024-02-05 05:47:35,2024-02-08 05:47:35,First Class,Consumer,South,Furniture,Tables,386.56,6,0.113,12.33,2024-02,2024,3.0,3.1896730132450335
ORD02905,C00196,2024-02-05 10:56:02,2024-02-05 10:56:02,Same Day,Corporate,East,Office Supplies,Paper,456.38,7,0.228,-18.43,2024-02,2024,0.0,-4.038301415487093
ORD03813,C00607,2024-02-05 13:11:50,2024-02-10 13:11:50,Standard Class,Consumer,East,Office Supplies,Paper,331.75,6,0.391,-55.56,2024-02,2024,5.0,-16.74755086661643
ORD01268,C00669,2024-02-05 17:50:39,2024-02-07 17:50:39,Second Class,Consumer,North,Technology,Phones,868.82,7,0.152,63.89,2024-02,2024,2.0,7.3536520798324165
ORD03563,C00666,2024-02-05 20:32:28,2024-02-07 20:32:28,Second Class,Consumer,North,Furniture,Tables,160.13,1,0.149,4.285,2024-02,2024,2.0,2.6759507899831387
ORD00959,C00106,2024-02-05 22:55:55,2024-02-09 22:55:55,Second Class,Home Office,South,Office Supplies,Binders,135.56,5,0.346,-18.66,2024-02,2024,4.0,-13.765122455001475
ORD03620,C00345,2024-02-06 02:31:26,2024-02-09 02:31:26,Standard Class,Home Office,West,Office Supplies,Art,153.98,7,0.219,4.285,2024-02,2024,3.0,2.782828938823224
ORD00579,C00548,2024-02-06 06:46:40,2024-02-11 06:46:40,Standard Class,Consumer,West,Office Supplies,Storage,515.64,8,0.147,63.11,2024-02,2024,5.0,12.23915910325033
ORD02806,C00018,2024-02-06 13:52:09,2024-02-09 13:52:09,Standard Class,Home Office,West,Office Supplies,Appliances,35.09,1,0.157,0.52,2024-02,2024,3.0,1.481903676261043
ORD02463,C00221,2024-02-06 14:33:39,2024-02-09 14:33:39,Second Class,Consumer,North,Furniture,Tables,296.82,4,0.215,-18.66,2024-02,2024,3.0,-6.286638366686881
ORD00728,C00335,2024-02-06 21:06:18,2024-02-11 21:06:18,Standard Class,Consumer,East,Technology,Laptops,168.23,1,0.051,29.1,2024-02,2024,5.0,17.297747131902756
ORD01235,C00118,2024-02-06 21:23:25,2024-02-09 21:23:25,Standard Class,Corporate,East,Office Supplies,Storage,151.23,5,0.171,2.34,2024-02,2024,3.0,1.5473120412616546
ORD00264,C00454,2024-02-07 02:36:08,2024-02-10 02:36:08,First Class,Corporate,North,Office Supplies,Art,399.28,7,0.139,56.96,2024-02,2024,3.0,14.265678220797437
ORD00993,C00445,2024-02-07 03:05:56,2024-02-10 03:05:56,Second Class,Corporate,West,Technology,Laptops,495.05,4,0.119,59.0,2024-02,2024,3.0,11.917988082011918
ORD00763,C00456,2024-02-07 03:25:49,2024-02-10 03:25:49,Standard Class,Consumer,West,Furniture,Chairs,837.66,5,0.092,19.7,2024-02,2024,3.0,2.351789508869947
ORD01125,C00450,2024-02-07 04:49:39,2024-02-11 04:49:39,Standard Class,Consumer,West,Technology,Phones,657.09,4,0.035,92.86,2024-02,2024,4.0,14.132006270069548
ORD03859,C00820,2024-02-07 09:52:28,2024-02-12 09:52:28,Standard Class,Corporate,East,Office Supplies,Binders,153.26,8,0.257,-9.32,2024-02,2024,5.0,-6.081169254861021
ORD03635,C00705,2024-02-07 12:51:48,2024-02-12 12:51:48,Standard Class,Corporate,East,Technology,Laptops,968.45,8,0.096,74.34,2024-02,2024,5.0,7.676183592338272
ORD03433,C00253,2024-02-07 13:25:04,2024-02-12 13:25:04,Standard Class,Consumer,South,Technology,Phones,579.99,4,0.087,72.07,2024-02,2024,5.0,12.426076311660545
ORD02754,C00021,2024-02-07 17:02:48,2024-02-11 17:02:48,Standard Class,Corporate,North,Office Supplies,Binders,322.87,5,0.055,54.75,2024-02,2024,4.0,16.957289311487596
ORD00899,C00927,2024-02-07 18:09:37,2024-02-08 18:09:37,First Class,Consumer,North,Office Supplies,Art,162.4,5,0.057,22.83,2024-02,2024,1.0,14.057881773399014
ORD01892,C00182,2024-02-07 21:29:59,2024-02-10 21:29:59,First Class,Corporate,East,Furniture,Chairs,298.26,2,0.099,19.79,2024-02,2024,3.0,6.635150539797492
ORD01198,C00790,2024-02-07 22:19:27,2024-02-10 22:19:27,Standard Class,Home Office,West,Technology,Phones,1100.02,6,0.151,71.33,2024-02,2024,3.0,6.484427555862621
ORD02565,C00810,2024-02-07 22:22:18,2024-02-11 22:22:18,Standard Class,Corporate,East,Office Supplies,Art,37.71,2,0.325,-5.12,2024-02,2024,4.0,-13.577300450808805
ORD01899,C00807,2024-02-08 09:07:52,2024-02-11 09:07:52,First Class,Corporate,North,Furniture,Furnishings,226.8,1,0.17,6.56,2024-02,2024,3.0,2.892416225749559
ORD02933,C00181,2024-02-08 13:10:49,2024-02-12 13:10:49,Standard Class,Corporate,West,Office Supplies,Appliances,440.8,6,0.068,14.78,2024-02,2024,4.0,3.352994555353902
ORD02705,C00401,2024-02-08 17:00:51,2024-02-11 17:00:51,Second Class,Corporate,West,Furniture,Bookcases,339.9,4,0.233,5.67,2024-02,2024,3.0,1.6681376875551632
ORD00455,C00723,2024-02-08 23:15:05,2024-02-12 23:15:05,Standard Class,Home Office,East,Technology,Laptops,347.7,3,0.071,42.12,2024-02,2024,4.0,12.113891285591025
ORD01968,C00932,2024-02-09 11:46:30,2024-02-12 11:46:30,Second Class,Consumer,East,Office Supplies,Appliances,57.58,2,0.336,-5.39,2024-02,2024,3.0,-9.360889197638068
ORD02725,C00138,2024-02-09 18:50:43,2024-02-11 18:50:43,Second Class,Corporate,North,Office Supplies,Storage,32.12,1,0.082,5.19,2024-02,2024,2.0,16.15815691158157
ORD01978,C00461,2024-02-10 02:27:39,2024-02-13 02:27:39,Second Class,Consumer,North,Office Supplies,Binders,264.98,6,0.295,-33.46,2024-02,2024,3.0,-12.627368103253076
ORD01517,C00562,2024-02-10 04:32:26,2024-02-14 04:32:26,Standard Class,Corporate,North,Office Supplies,Storage,100.83,3,0.102,14.99,2024-02,2024,4.0,14.866607160567291
ORD02027,C00483,2024-02-10 07:16:42,2024-02-13 07:16:42,Standard Class,Corporate,West,Furniture,Bookcases,520.86,3,0.33,-35.07,2024-02,2024,3.0,-6.7330952655224054
ORD01471,C00418,2024-02-10 08:20:15,2024-02-13 08:20:15,Standard Class,Corporate,North,Office Supplies,Appliances,36.07,3,0.069,4.18,2024-02,2024,3.0,11.588577765456057
ORD02250,C00597,2024-02-10 10:31:39,2024-02-13 10:31:39,First Class,Corporate,West,Office Supplies,Art,63.26,1,0.133,5.58,2024-02,2024,3.0,8.82073980398356
ORD02261,C00529,2024-02-10 13:32:59,2024-02-15 13:32:59,Standard Class,Home Office,East,Office Supplies,Appliances,248.76,8,0.234,-3.17,2024-02,2024,5.0,-1.274320630326419
ORD00842,C00064,2024-02-10 15:57:03,2024-02-12 15:57:03,Second Class,Corporate,North,Furniture,Furnishings,930.85,5,0.224,-79.96,2024-02,2024,2.0,-8.589998388569587
ORD00306,C00890,2024-02-10 20:11:49,2024-02-13 20:11:49,Second Class,Consumer,East,Technology,Laptops,879.49,7,0.092,127.9,2024-02,2024,3.0,14.542518959851733
ORD00738,C00791,2024-02-11 02:54:03,2024-02-14 02:54:03,Standard Class,Consumer,North,Office Supplies,Paper,132.5,6,0.099,5.95,2024-02,2024,3.0,4.490566037735849
ORD01370,C00091,2024-02-11 09:37:56,2024-02-16 09:37:56,Standard Class,Consumer,East,Furniture,Bookcases,345.21,4,0.142,6.89,2024-02,2024,5.0,1.9958865618029606
ORD01289,C00812,2024-02-11 15:27:08,2024-02-15 15:27:08,Second Class,Corporate,East,Furniture,Tables,760.89,4,0.349,-149.42,2024-02,2024,4.0,-19.63752973491569
ORD02282,C00081,2024-02-11 16:21:47,2024-02-14 16:21:47,Second Class,Consumer,East,Technology,Laptops,1574.81,8,0.089,218.5,2024-02,2024,3.0,13.874689645100045
ORD00257,C00637,2024-02-11 18:42:12,2024-02-12 18:42:12,First Class,Home Office,West,Technology,Phones,1205.42,8,0.092,144.75,2024-02,2024,1.0,12.008262680227638
ORD00655,C00177,2024-02-12 07:12:08,2024-02-15 07:12:08,Second Class,Consumer,East,Furniture,Chairs,616.75,6,0.182,-90.89,2024-02,2024,3.0,-14.736927442237535
ORD02040,C00186,2024-02-12 10:03:38,2024-02-14 10:03:38,First Class,Consumer,East,Technology,Accessories,736.13,6,0.049,111.52,2024-02,2024,2.0,15.149498050616058
ORD01772,C00551,2024-02-12 10:33:25,2024-02-14 10:33:25,Second Class,Consumer,East,Furniture,Furnishings,560.46,5,0.24,-84.34,2024-02,2024,2.0,-15.04835313849338
ORD00636,C00426,2024-02-12 12:54:09,2024-02-15 12:54:09,Standard Class,Corporate,East,Furniture,Chairs,1349.44,8,0.13,-109.95,2024-02,2024,3.0,-8.147824282665402
ORD00219,C00056,2024-02-12 13:27:50,2024-02-15 13:27:50,Standard Class,Corporate,East,Technology,Laptops,770.28,7,0.247,5.71,2024-02,2024,3.0,0.7412888819649998
ORD03514,C00372,2024-02-12 23:01:34,2024-02-17 23:01:34,Standard Class,Home Office,South,Furniture,Chairs,437.43,4,0.206,-41.79,2024-02,2024,5.0,-9.55352856457033
ORD02890,C00365,2024-02-13 02:22:00,2024-02-16 02:22:00,Second Class,Consumer,North,Technology,Accessories,196.11,2,0.243,-4.98,2024-02,2024,3.0,-2.5393911580235584
ORD02168,C00087,2024-02-13 08:43:58,2024-02-16 08:43:58,First Class,Consumer,North,Office Supplies,Appliances,273.8,8,0.122,-2.54,2024-02,2024,3.0,-0.9276844411979547
ORD01925,C00879,2024-02-13 10:12:24,2024-02-15 10:12:24,First Class,Corporate,South,Technology,Phones,376.82,3,0.087,7.61,2024-02,2024,2.0,2.0195318719813176
ORD02896,C00794,2024-02-13 16:07:20,2024-02-18 16:07:20,Standard Class,Home Office,West,Furniture,Bookcases,586.34,5,0.194,-49.6,2024-02,2024,5.0,-8.459255721936078
ORD03343,C00042,2024-02-13 23:11:40,2024-02-18 23:11:40,Standard Class,Home Office,South,Furniture,Bookcases,215.38,2,0.189,-34.75,2024-02,2024,5.0,-16.134274305877984
ORD02643,C00072,2024-02-14 00:17:20,2024-02-18 00:17:20,Standard Class,Consumer,North,Furniture,Tables,808.55,4,0.162,43.86,2024-02,2024,4.0,5.424525384948364
ORD03565,C00921,2024-02-14 00:59:45,2024-02-14 00:59:45,Same Day,Consumer,West,Furniture,Bookcases,1517.78,6,0.188,8.36,2024-02,2024,0.0,0.5508044644151326
ORD01383,C00487,2024-02-14 02:40:34,2024-02-17 02:40:34,Standard Class,Consumer,East,Technology,Laptops,817.56,6,0.206,32.87,2024-02,2024,3.0,4.020500024463036
ORD02077,C00018,2024-02-14 04:27:30,2024-02-19 04:27:30,Standard Class,Consumer,East,Technology,Accessories,1234.03,7,0.195,52.46,2024-02,2024,5.0,4.251112209589718
ORD00899,C00399,2024-02-14 06:11:05,2024-02-18 06:11:05,Standard Class,Corporate,West,Office Supplies,Art,45.56,1,0.136,1.37,2024-02,2024,4.0,3.0070237050043898
ORD03182,C00592,2024-02-14 06:15:02,2024-02-19 06:15:02,Standard Class,Home Office,East,Office Supplies,Art,292.13,6,0.273,-19.28,2024-02,2024,5.0,-6.599801458254887
ORD03263,C00056,2024-02-14 14:58:17,2024-02-18 14:58:17,Standard Class,Home Office,East,Furniture,Bookcases,627.84,3,0.137,-2.34,2024-02,2024,4.0,-0.3727064220183486
ORD01015,C00892,2024-02-14 15:03:09,2024-02-16 15:03:09,First Class,Corporate,South,Office Supplies,Art,68.3,6,0.069,8.22,2024-02,2024,2.0,12.035139092240119
ORD02534,C00529,2024-02-14 15:17:44,2024-02-19 15:17:44,Standard Class,Home Office,West,Furniture,Bookcases,442.58,5,0.272,-34.22,2024-02,2024,5.0,-7.731935469293687
ORD02065,C00356,2024-02-14 17:34:05,2024-02-19 17:34:05,Standard Class,Corporate,West,Office Supplies,Storage,85.26,6,0.062,11.26,2024-02,2024,5.0,13.206661975134882
ORD01358,C00071,2024-02-14 21:04:19,2024-02-18 21:04:19,Standard Class,Consumer,West,Furniture,Bookcases,624.47,4,0.274,-53.31,2024-02,2024,4.0,-8.536839239675245
ORD00437,C00492,2024-02-15 07:20:44,2024-02-16 07:20:44,Same Day,Consumer,North,Technology,Phones,155.8,1,0.205,8.59,2024-02,2024,1.0,5.513478818998715
ORD02548,C00814,2024-02-15 11:57:56,2024-02-19 11:57:56,Standard Class,Corporate,North,Furniture,Bookcases,568.47,3,0.319,-102.38,2024-02,2024,4.0,-18.009745457104152
ORD03842,C00680,2024-02-16 01:48:46,2024-02-17 01:48:46,First Class,Corporate,East,Furniture,Bookcases,293.15,2,0.056,10.58,2024-02,2024,1.0,3.6090738529762927
ORD01714,C00509,2024-02-16 05:30:53,2024-02-19 05:30:53,Standard Class,Corporate,North,Office Supplies,Binders,95.35,5,0.303,-14.69,2024-02,2024,3.0,-15.406397482957527
ORD03784,C00942,2024-02-16 14:04:41,2024-02-19 14:04:41,First Class,Corporate,North,Office Supplies,Appliances,63.23,2,0.023,5.25,2024-02,2024,3.0,8.3030207180136
ORD02959,C00014,2024-02-16 19:31:41,2024-02-19 19:31:41,Standard Class,Consumer,West,Furniture,Bookcases,149.79,1,0.263,-16.25,2024-02,2024,3.0,-10.848521263101677
ORD00591,C00503,2024-02-17 09:52:03,2024-02-22 09:52:03,Standard Class,Corporate,South,Furniture,Furnishings,175.67,1,0.222,-18.73,2024-02,2024,5.0,-10.66203677349576
ORD02447,C00491,2024-02-17 10:02:20,2024-02-20 10:02:20,Standard Class,Consumer,East,Technology,Laptops,313.27,3,0.051,53.78,2024-02,2024,3.0,17.167299773358447
ORD02691,C00671,2024-02-17 13:37:58,2024-02-22 13:37:58,Standard Class,Consumer,East,Office Supplies,Paper,201.7,6,0.205,-10.0,2024-02,2024,5.0,-4.95785820525533
ORD00357,C00791,2024-02-17 20:05:35,2024-02-21 20:05:35,Standard Class,Consumer,South,Technology,Accessories,244.9,2,0.191,14.79,2024-02,2024,4.0,6.039199673336055
ORD03001,C00432,2024-02-18 05:24:02,2024-02-20 05:24:02,Second Class,Home Office,East,Technology,Laptops,915.53,6,0.127,108.44,2024-02,2024,2.0,11.844505368475092
ORD03213,C00072,2024-02-18 05:42:27,2024-02-23 05:42:27,Standard Class,Corporate,East,Office Supplies,Storage,78.51,2,0.182,1.6,2024-02,2024,5.0,2.0379569481594704
ORD02552,C00925,2024-02-18 13:47:42,2024-02-23 13:47:42,Standard Class,Corporate,East,Office Supplies,Appliances,190.05,3,0.077,12.47,2024-02,2024,5.0,6.56143120231518
