Order_ID,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD03692,C00061,2025-05-14 02:26:08,2025-05-18 02:26:08,Standard Class,Corporate,East,Technology,Phones,449.58,4,0.03,51.99
ORD02772,C00299,2025-04-05 02:33:03,2025-04-08 02:33:03,Standard Class,Consumer,East,Technology,Laptops,734.26,5,0.02,159.34
ORD03742,C00857,2025-03-19 06:04:53,2025-03-24 06:04:53,Standard Class,Corporate,East,Technology,Accessories,441.81,4,0.003,100.02
ORD02650,C00662,2024-09-21 02:57:24,2024-09-25 02:57:24,Standard Class,Corporate,North,Furniture,Furnishings,368.92,6,0.215,2.98
ORD00343,C00374,2025-12-01 13:48:50,2025-12-05 13:48:50,Standard Class,Corporate,South,Technology,Laptops,712.19,6,0.075,89.58
ORD03660,C00568,2024-03-04 23:37:35,2024-03-07 23:37:35,First Class,Corporate,East,Office Supplies,Paper,532.16,7,0.103,64.31
ORD03101,C00721,2024-09-07 02:11:25,2024-09-12 02:11:25,Standard Class,Home Office,East,Office Supplies,Appliances,30.2,2,,-0.53
ORD03469,C00338,2024-03-27 03:27:48,2024-03-30 03:27:48,First Class,Corporate,East,Furniture,Tables,722.12,6,0.185,14.48
ORD00468,C00880,2024-09-04 10:17:43,2024-09-07 10:17:43,Standard Class,Home Office,East,Furniture,Chairs,1284.24,7,0.222,-31.43
ORD01432,C00386,2025-12-03 04:26:49,2025-12-07 04:26:49,Standard Class,Consumer,East,Office Supplies,Appliances,137.93,4,0.095,17.28
ORD00780,C00838,2024-09-24 08:56:13,2024-09-27 08:56:13,Standard Class,Corporate,West,Technology,Accessories,559.65,4,0.15,48.97
ORD02509,C00620,2025-10-25 06:20:01,2025-10-30 06:20:01,Standard Class,Corporate,East,Office Supplies,Storage,233.89,6,0.306,-29.27
ORD02394,C00045,2024-12-27 09:33:01,2025-01-01 09:33:01,Standard Class,Consumer,East,Technology,Accessories,792.34,5,0.252,-26.89
ORD02087,C00828,2025-05-25 18:52:08,2025-05-28 18:52:08,First Class,Consumer,East,Technology,Laptops,374.3,3,0.165,6.74
ORD00648,C00110,2024-11-29 21:57:15,2024-11-30 21:57:15,First Class,Corporate,North,Technology,Phones,861.02,8,0.049,165.4
ORD00417,C00899,2024-07-13 02:02:30,2024-07-18 02:02:30,Standard Class,Consumer,South,Furniture,Furnishings,811.96,5,0.237,-104.85
ORD03830,C00014,2025-07-11 21:18:00,2025-07-15 21:18:00,Standard Class,Home Office,East,Technology,Laptops,532.12,5,0.11,68.39
ORD00898,C00941,2025-12-08 11:58:12,2025-12-13 11:58:12,Standard Class,Consumer,West,Office Supplies,Art,46.51,2,0.08,4.89
ORD03737,C00447,2024-07-11 08:57:20,2024-07-13 08:57:20,Second Class,Consumer,East,Office Supplies,Binders,192.97,6,0.076,8.34
ORD01969,C00111,2025-07-22 11:42:57,2025-07-26 11:42:57,Standard Class,Corporate,North,Office Supplies,Binders,381.34,8,0.169,23.2
ORD00078,C00199,2024-07-09 15:10:22,2024-07-14 15:10:22,Standard Class,Consumer,East,Technology,Phones,847.26,6,0.105,101.64
ORD01763,C00179,2025-06-07 07:54:58,2025-06-10 07:54:58,First Class,Consumer,North,Furniture,Bookcases,1002.9,5,0.227,-51.02
ORD03420,C00512,2025-07-29 23:23:41,2025-07-31 23:23:41,First Class,Corporate,East,Office Supplies,Paper,306.08,6,0.092,7.49
ORD02237,C00196,2024-11-24 00:48:48,2024-11-28 00:48:48,Second Class,Consumer,West,Office Supplies,Appliances,24.78,2,0.221,-1.58
ORD03688,C00756,2025-06-21 22:49:52,2025-06-25 22:49:52,Standard Class,Consumer,East,Office Supplies,Binders,68.96,1,0.047,6.88
ORD03109,C00924,2024-07-17 17:40:19,2024-07-21 17:40:19,Standard Class,Corporate,East,Furniture,Tables,1278.63,6,0.233,-113.54
ORD03459,C00285,2024-02-27 20:31:17,2024-03-01 20:31:17,Standard Class,Corporate,South,Furniture,Tables,196.37,2,0.262,-28.56
ORD03134,C00093,2024-03-11 08:46:10,2024-03-15 08:46:10,Second Class,Corporate,South,Office Supplies,Appliances,35.94,1,0.303,-2.39
ORD02696,C00050,2024-11-22 07:51:20,2024-11-25 07:51:20,Second Class,Consumer,West,Office Supplies,Binders,200.79,7,0.078,29.39
ORD01061,C00662,2025-10-20 21:35:38,2025-10-23 21:35:38,Standard Class,Consumer,East,Technology,Accessories,646.79,4,0.223,-15.45
ORD02432,C00718,2024-04-03 03:08:47,2024-04-04 03:08:47,First Class,Home Office,East,Technology,Laptops,974.53,7,0.236,127.13
ORD01035,C00909,2024-11-28 17:12:02,2024-12-01 17:12:02,Standard Class,Corporate,South,Technology,Laptops,732.04,7,0.122,59.57
ORD02493,C00131,2025-05-28 22:38:30,2025-05-31 22:38:30,Second Class,Consumer,North,Technology,Laptops,188.82,1,0.087,36.87
ORD02400,C00546,2024-05-27 17:24:22,2024-05-30 17:24:22,Standard Class,Corporate,North,Technology,Accessories,976.53,7,0.186,33.82
ORD03104,C00186,2025-06-10 18:43:09,2025-06-14 18:43:09,Standard Class,Consumer,North,Furniture,Chairs,276.29,3,0.138,5.27
ORD01478,C00008,2024-08-11 08:21:36,2024-08-14 08:21:36,Standard Class,Corporate,South,Furniture,Chairs,855.47,6,0.39,-182.59
ORD01152,C00407,2025-08-13 07:44:10,2025-08-16 07:44:10,Second Class,Corporate,West,Furniture,Tables,219.95,1,0.11,-10.29
ORD03743,C00063,2025-02-26 19:55:36,2025-03-02 19:55:36,Standard Class,Home Office,East,Office Supplies,Storage,145.62,4,0.208,7.47
ORD01294,C00151,2025-02-03 05:48:55,2025-02-08 05:48:55,Standard Class,Home Office,North,Office Supplies,Storage,252.48,6,0.047,22.05
ORD02474,C00674,2024-05-09 01:03:32,2024-05-13 01:03:32,Second Class,Consumer,North,Technology,Phones,602.81,4,0.168,28.83
ORD03453,C00203,2024-12-04 03:22:03,2024-12-06 03:22:03,Second Class,Corporate,South,Office Supplies,Art,173.2,5,0.176,-7.07
ORD01006,C00379,2025-09-17 07:52:56,2025-09-19 07:52:56,Second Class,Consumer,West,Technology,Accessories,167.06,1,0.187,4.33
ORD01494,C00905,2024-01-15 06:03:37,2024-01-18 06:03:37,Second Class,Corporate,South,Office Supplies,Binders,33.81,1,0.153,-0.54
ORD00412,C00480,2025-07-07 17:15:43,2025-07-09 17:15:43,Second Class,Corporate,West,Furniture,Furnishings,923.68,5,0.292,-181.6
ORD00688,C00131,2024-12-25 17:11:49,2024-12-28 17:11:49,Second Class,Consumer,West,Furniture,Tables,852.03,4,0.321,-114.49
ORD02823,C00043,2025-06-09 04:59:27,2025-06-12 04:59:27,Standard Class,Consumer,North,Technology,Phones,516.12,5,0.042,94.05
ORD00456,C00383,2025-04-29 04:58:52,2025-05-03 04:58:52,Standard Class,Consumer,East,Office Supplies,Storage,45.77,3,0.226,-2.28
ORD01251,C00853,2024-11-11 10:16:12,2024-11-16 10:16:12,Standard Class,Consumer,West,Technology,Laptops,183.84,1,0.023,45.0
ORD00539,C00036,2024-08-13 07:50:57,2024-08-16 07:50:57,Standard Class,Consumer,South,Technology,Laptops,727.05,6,0.071,153.4
ORD00747,C00860,2025-04-02 22:27:03,2025-04-06 22:27:03,Standard Class,Home Office,North,Technology,Phones,269.89,2,0.067,22.69
ORD03122,C00452,2024-04-12 08:43:45,2024-04-17 08:43:45,Standard Class,Consumer,West,Technology,Laptops,781.48,7,0.089,166.6
ORD00985,C00572,2025-03-02 09:23:47,2025-03-07 09:23:47,Standard Class,Corporate,West,Office Supplies,Art,23.48,1,0.158,0.63
ORD01942,C00519,2024-03-10 03:03:03,2024-03-12 03:03:03,Second Class,Corporate,East,Office Supplies,Appliances,90.34,8,0.08,2.44
ORD02709,C00453,2025-04-19 09:18:44,2025-04-21 09:18:44,Second Class,Corporate,East,Technology,Laptops,488.48,3,0.102,66.81
ORD03618,C00296,2025-04-03 23:37:02,2025-04-06 23:37:02,Second Class,Consumer,North,Furniture,Bookcases,1407.62,8,0.283,-204.24
ORD02566,C00374,2024-03-02 15:27:52,2024-03-04 15:27:52,First Class,Home Office,West,Office Supplies,Art,24.26,1,0.179,1.17
ORD01561,C00693,2025-07-06 23:11:16,2025-07-11 23:11:16,Standard Class,Corporate,East,Office Supplies,Paper,198.52,4,0.146,7.01
ORD00394,C00188,2024-10-30 12:56:44,2024-11-04 12:56:44,Standard Class,Corporate,North,Office Supplies,Appliances,241.61,4,0.15,11.17
ORD01722,C00757,2025-07-28 10:15:02,2025-07-31 10:15:02,Standard Class,Home Office,East,Office Supplies,Appliances,134.5,2,0.046,13.36
ORD02593,C00892,2024-01-31 09:04:49,2024-02-05 09:04:49,Standard Class,Corporate,West,Office Supplies,Appliances,241.78,4,0.125,2.79
ORD00054,C00477,2024-05-11 00:04:40,2024-05-16 00:04:40,Standard Class,Consumer,West,Office Supplies,Appliances,95.66,2,0.015,18.16
ORD02405,C00465,2024-12-26 14:43:08,2024-12-29 14:43:08,First Class,Home Office,South,Furniture,Bookcases,564.68,4,0.073,3.22
ORD00047,C00766,2024-05-17 09:42:18,2024-05-22 09:42:18,Standard Class,Consumer,North,Office Supplies,Appliances,130.22,3,0.148,6.45
ORD03121,C00103,2024-08-28 19:10:06,2024-09-02 19:10:06,Standard Class,Corporate,West,Office Supplies,Art,40.26,2,0.121,5.17
ORD03745,C00739,2025-04-27 05:41:42,2025-05-02 05:41:42,Standard Class,Consumer,West,Technology,Phones,1413.1,7,0.201,45.19
ORD00340,C00753,2024-04-15 12:03:49,2024-04-18 12:03:49,Standard Class,Consumer,East,Furniture,Chairs,1002.17,5,0.193,-32.04
ORD03643,C00326,2025-05-09 17:21:19,2025-05-13 17:21:19,Second Class,Consumer,East,Office Supplies,Appliances,420.97,7,0.101,28.35
ORD01062,C00923,2024-03-16 11:37:11,2024-03-19 11:37:11,Second Class,Consumer,South,Technology,Accessories,763.11,7,0.111,60.14
ORD00298,C00472,2024-05-07 21:14:39,2024-05-10 21:14:39,Second Class,Home Office,South,Furniture,Furnishings,259.82,3,0.081,-12.51
ORD03134,C00269,2025-03-04 23:31:58,2025-03-07 23:31:58,Second Class,Consumer,North,Office Supplies,Paper,192.59,3,0.138,7.49
ORD01239,C00242,2025-08-02 05:49:34,2025-08-05 05:49:34,Standard Class,Corporate,North,Technology,Accessories,760.94,8,0.128,70.4
ORD01715,C00653,2024-05-04 12:47:19,2024-05-09 12:47:19,Standard Class,Consumer,North,Technology,Laptops,328.92,3,0.093,30.38
ORD03839,C00878,2024-08-06 23:52:25,2024-08-08 23:52:25,Second Class,Home Office,West,Office Supplies,Storage,44.63,1,0.247,-6.41
ORD03544,C00946,2025-11-06 08:06:16,2025-11-10 08:06:16,Standard Class,Consumer,North,Furniture,Bookcases,854.15,5,0.168,-95.38
ORD02093,C00856,2025-12-23 11:15:29,2025-12-28 11:15:29,Standard Class,Consumer,North,Office Supplies,Paper,133.17,8,0.109,19.64
ORD02699,C00110,2025-02-28 04:11:28,2025-03-05 04:11:28,Standard Class,Consumer,East,Technology,Accessories,237.18,2,0.07,35.27
ORD01081,C00685,2024-11-22 08:06:30,2024-11-26 08:06:30,Second Class,Corporate,North,Office Supplies,Storage,278.94,6,0.208,-24.16
ORD00212,C00772,2024-09-10 05:09:32,2024-09-15 05:09:32,Standard Class,Home Office,North,Office Supplies,Appliances,167.35,3,0.028,18.93
ORD02746,C00208,2025-03-23 02:09:27,2025-03-23 02:09:27,Same Day,Home Office,East,Technology,Accessories,593.58,4,0.045,100.99
ORD01760,C00473,2025-03-07 08:50:21,2025-03-10 08:50:21,Standard Class,Consumer,South,Furniture,Chairs,804.74,4,0.32,-139.42
ORD03612,C00050,2024-08-03 04:04:23,2024-08-06 04:04:23,Standard Class,Consumer,East,Technology,Laptops,239.92,2,,19.42
ORD01158,C00636,2024-01-17 15:31:25,2024-01-21 15:31:25,Standard Class,Consumer,West,Furniture,Furnishings,892.75,4,0.159,60.68
ORD00862,C00569,2024-04-20 14:15:01,2024-04-24 14:15:01,Standard Class,Consumer,North,Furniture,Furnishings,499.85,3,0.113,53.15
ORD02967,C00172,2025-11-30 17:57:26,2025-12-03 17:57:26,Standard Class,Corporate,West,Technology,Phones,1162.77,7,0.189,78.21
ORD02075,C00168,2024-11-01 06:04:26,2024-11-03 06:04:26,Second Class,Consumer,West,Office Supplies,Appliances,107.23,2,0.253,-7.96
ORD00585,C00207,2024-12-18 01:57:22,2024-12-21 01:57:22,Standard Class,Corporate,West,Furniture,Tables,917.55,7,0.254,-83.91
ORD02501,C00599,2024-12-06 23:43:27,2024-12-10 23:43:27,Standard Class,Home Office,East,Office Supplies,Appliances,21.68,1,0.162,-0.99
ORD03442,C00528,2025-07-25 09:31:16,2025-07-29 09:31:16,Standard Class,Consumer,East,Office Supplies,Art,205.15,4,0.229,-0.31
ORD02447,C00491,2024-02-17 10:02:20,2024-02-20 10:02:20,Standard Class,Consumer,East,Technology,Laptops,313.27,3,0.051,53.78
ORD02846,C00238,2024-03-01 09:25:46,2024-03-02 09:25:46,First Class,Consumer,East,Technology,Accessories,664.01,4,0.05,73.65
ORD00647,C00750,2024-07-20 08:50:37,2024-07-24 08:50:37,Standard Class,Consumer,North,Office Supplies,Art,252.99,7,0.205,-11.66
ORD02285,C00567,2024-12-21 06:15:14,2024-12-23 06:15:14,Second Class,Consumer,West,Technology,Laptops,1002.73,8,0.11,147.49
ORD02699,C00290,2025-05-04 22:05:35,2025-05-07 22:05:35,Standard Class,Corporate,East,Technology,Phones,926.52,6,0.104,38.79
ORD02189,C00084,2024-12-24 05:11:11,2024-12-27 05:11:11,Standard Class,Consumer,West,Office Supplies,Art,232.8,5,0.078,13.85
ORD03662,C00812,2024-11-18 01:15:52,2024-11-20 01:15:52,First Class,Corporate,South,Technology,Phones,682.57,5,0.163,18.72
ORD03712,C00743,2025-11-15 14:43:10,2025-11-18 14:43:10,Standard Class,Home Office,North,Furniture,Furnishings,711.97,8,0.089,56.32
ORD02106,C00288,2024-04-27 13:03:06,2024-04-29 13:03:06,First Class,Home Office,East,Furniture,Chairs,552.75,8,0.294,-42.57
ORD03368,C00261,2025-02-21 08:40:31,2025-02-25 08:40:31,Standard Class,Corporate,East,Furniture,Chairs,653.06,7,0.137,2.36
ORD00300,C00923,2025-01-30 20:07:35,2025-02-02 20:07:35,Standard Class,Consumer,South,Technology,Accessories,218.39,2,0.091,-6.42
ORD03595,C00700,2024-12-11 15:32:03,2024-12-13 15:32:03,First Class,Consumer,South,Office Supplies,Binders,131.36,3,0.177,-8.43
ORD00583,C00138,2025-08-12 13:06:25,2025-08-15 13:06:25,Standard Class,Consumer,North,Furniture,Chairs,342.67,3,0.229,22.73
ORD03206,C00155,2024-07-13 21:24:49,2024-07-13 21:24:49,Same Day,Home Office,East,Office Supplies,Binders,34.2,2,0.095,2.79
ORD01739,C00506,2025-11-27 06:06:01,2025-11-30 06:06:01,First Class,Home Office,South,Office Supplies,Paper,454.02,8,0.116,-34.99
ORD01368,C00759,2024-08-30 01:05:19,2024-09-04 01:05:19,Standard Class,Consumer,West,Office Supplies,Storage,34.61,2,0.311,-0.11
ORD03284,C00051,2025-02-01 20:28:42,2025-02-04 20:28:42,Standard Class,Consumer,North,Office Supplies,Binders,212.91,7,0.016,19.23
ORD00662,C00013,2025-01-15 02:10:49,2025-01-16 02:10:49,First Class,Consumer,South,Technology,Phones,997.65,7,0.189,50.72
ORD02250,C00576,2025-09-12 08:06:31,2025-09-16 08:06:31,Standard Class,Consumer,South,Office Supplies,Art,182.4,5,0.05,8.82
ORD01163,C00163,2024-11-16 09:43:43,2024-11-18 09:43:43,Second Class,Home Office,East,Technology,Phones,336.66,3,0.311,9.84
ORD01033,C00529,2024-07-26 17:28:22,2024-07-29 17:28:22,Standard Class,Consumer,East,Furniture,Furnishings,687.52,3,0.159,
ORD03750,C00321,2024-01-16 18:38:37,2024-01-19 18:38:37,Standard Class,Consumer,East,Office Supplies,Appliances,234.07,6,0.064,17.77
ORD00636,C00804,2024-09-22 11:38:34,2024-09-27 11:38:34,Standard Class,Consumer,West,Technology,Phones,529.25,6,0.05,117.4
ORD03758,C00741,2025-08-26 04:38:04,2025-08-28 04:38:04,Second Class,Consumer,South,Office Supplies,Appliances,47.23,5,0.202,-2.89
ORD00106,C00130,2024-01-08 05:43:54,2024-01-11 05:43:54,Second Class,Consumer,East,Office Supplies,Art,318.34,5,0.084,
ORD00795,C00031,2025-10-16 04:44:12,2025-10-20 04:44:12,Second Class,Home Office,North,Technology,Laptops,673.94,7,0.018,159.09
ORD01463,C00406,2025-01-31 06:19:50,2025-02-05 06:19:50,Standard Class,,South,Furniture,Tables,1307.68,7,0.418,-356.93
ORD00883,C00703,2024-04-12 09:09:50,2024-04-17 09:09:50,Standard Class,Corporate,South,Office Supplies,Binders,87.88,7,0.286,-14.31
ORD01014,C00464,2024-08-08 14:10:54,2024-08-11 14:10:54,Standard Class,Consumer,North,Office Supplies,Appliances,47.66,3,0.012,5.64
ORD02566,C00224,2025-02-08 10:42:47,2025-02-11 10:42:47,Standard Class,Consumer,East,Furniture,Bookcases,243.0,1,0.234,-28.62
ORD00236,C00044,2024-08-18 10:55:36,2024-08-22 10:55:36,Standard Class,Consumer,East,Office Supplies,Binders,283.76,4,0.089,30.15
ORD02159,C00946,2024-03-20 06:14:49,2024-03-24 06:14:49,Second Class,Consumer,East,Office Supplies,Binders,48.86,3,0.107,4.9
ORD01585,C00843,2025-05-01 04:07:30,2025-05-05 04:07:30,Standard Class,Consumer,East,Technology,Phones,399.85,3,0.111,47.87
ORD02201,C00273,2025-05-05 17:38:47,2025-05-09 17:38:47,Standard Class,Consumer,East,Technology,Accessories,802.33,5,0.114,111.56
ORD01353,C00466,2024-03-27 18:40:36,2024-03-31 18:40:36,Second Class,Corporate,South,Office Supplies,Storage,314.22,8,0.081,0.12
ORD03537,C00139,2024-07-24 07:12:57,2024-07-29 07:12:57,Standard Class,Corporate,North,Office Supplies,Storage,220.01,7,0.006,38.08
ORD01289,C00372,2024-06-27 00:39:33,2024-06-29 00:39:33,Same Day,Home Office,North,Office Supplies,Appliances,139.61,6,0.054,15.85
ORD02172,C00649,2025-04-26 09:05:04,2025-04-30 09:05:04,Standard Class,Consumer,East,Office Supplies,Appliances,464.72,6,0.145,24.01
ORD01708,C00598,2025-06-17 02:46:43,2025-06-22 02:46:43,Standard Class,Corporate,West,Office Supplies,Art,94.72,4,0.137,7.62
ORD02263,C00263,2025-06-14 16:56:44,2025-06-15 16:56:44,First Class,Corporate,North,Furniture,Bookcases,497.21,5,0.125,-22.45
ORD01546,C00333,2025-11-16 07:05:49,2025-11-18 07:05:49,Second Class,Consumer,East,Furniture,Furnishings,447.73,4,0.131,-5.86
ORD02579,C00513,2025-07-15 02:42:14,2025-07-17 02:42:14,First Class,Consumer,East,Office Supplies,Paper,138.33,7,0.008,29.5
ORD00799,C00499,2024-08-22 02:18:13,2024-08-27 02:18:13,Standard Class,Consumer,West,Furniture,Bookcases,1315.35,8,0.422,-323.32
ORD01991,C00733,2024-03-19 15:37:16,2024-03-23 15:37:16,Standard Class,Corporate,East,Furniture,Bookcases,571.42,4,0.225,-55.46
ORD03322,C00465,2025-03-24 16:32:32,2025-03-26 16:32:32,Second Class,Consumer,East,Technology,Phones,1001.85,6,0.157,13.54
ORD02268,C00760,2025-10-30 16:31:39,2025-11-04 16:31:39,Standard Class,Consumer,East,Office Supplies,Appliances,30.22,1,0.198,0.18
ORD00789,C00250,2025-12-12 20:43:16,2025-12-15 20:43:16,Second Class,Home Office,West,Technology,Phones,467.4,4,0.168,3.09
ORD02912,C00210,2024-06-17 01:20:56,2024-06-20 01:20:56,Standard Class,Consumer,North,Office Supplies,Binders,432.24,7,0.081,36.41
ORD01245,C00905,2024-06-21 14:41:57,2024-06-24 14:41:57,Standard Class,Home Office,West,Office Supplies,Paper,298.77,6,0.024,37.75
ORD03569,C00200,2024-01-28 07:28:04,2024-01-31 07:28:04,Standard Class,Corporate,North,Office Supplies,Appliances,146.07,5,0.046,20.65
ORD03218,C00780,2024-04-13 02:54:46,2024-04-17 02:54:46,Second Class,Corporate,West,Furniture,Tables,160.99,2,0.056,6.91
ORD03635,C00258,2025-02-09 01:00:54,2025-02-13 01:00:54,Standard Class,Corporate,North,Office Supplies,Paper,315.91,7,0.212,-12.89
ORD03259,C00099,2025-02-03 03:59:36,2025-02-03 03:59:36,Same Day,Consumer,North,Office Supplies,Appliances,455.62,8,0.292,-63.41
ORD02605,C00375,2024-09-27 18:33:30,2024-10-01 18:33:30,Standard Class,Corporate,North,Furniture,Chairs,616.67,4,0.24,-69.23
ORD02578,C00095,2024-08-14 06:25:09,2024-08-18 06:25:09,Standard Class,Corporate,South,Furniture,Chairs,1190.74,7,0.124,-8.64
ORD01048,C00709,2025-08-28 17:54:58,2025-09-01 17:54:58,Standard Class,Corporate,South,Furniture,Furnishings,350.33,5,0.272,-58.0
ORD01445,C00942,2024-12-01 19:47:40,2024-12-05 19:47:40,Second Class,Consumer,North,Technology,Phones,634.12,4,0.156,38.6
ORD03381,C00515,2025-08-13 00:33:56,2025-08-15 00:33:56,First Class,Consumer,South,Technology,Phones,272.45,3,0.26,-8.62
ORD02411,C00927,2025-12-04 03:28:19,2025-12-07 03:28:19,Standard Class,Consumer,South,Technology,Accessories,505.17,5,0.355,-39.95
ORD02706,C00835,2024-08-19 12:16:24,2024-08-23 12:16:24,Standard Class,Consumer,West,Office Supplies,Art,164.98,4,0.097,19.16
ORD00835,C00904,2024-05-27 23:58:30,2024-05-31 23:58:30,Second Class,Corporate,West,Technology,Laptops,621.6,5,0.039,78.8
ORD01434,C00663,2025-11-26 14:47:50,2025-11-29 14:47:50,Standard Class,Corporate,East,Furniture,Chairs,273.24,2,0.164,-0.73
ORD00979,C00321,2025-04-08 10:14:26,2025-04-11 10:14:26,Second Class,Corporate,North,Office Supplies,Paper,81.94,4,0.115,10.05
ORD02447,C00583,2024-07-31 08:52:49,2024-08-04 08:52:49,Second Class,Corporate,South,Office Supplies,Art,279.6,6,0.109,21.88
ORD02027,C00247,2025-03-29 22:59:13,2025-04-03 22:59:13,Standard Class,Consumer,West,Technology,Accessories,1320.9,7,0.106,21.35
ORD01648,C00495,2025-01-10 23:48:03,2025-01-13 23:48:03,Second Class,Consumer,North,Office Supplies,Art,130.05,3,0.187,1.16
ORD02997,C00724,2025-10-23 00:55:26,2025-10-26 00:55:26,Second Class,Consumer,South,Office Supplies,Paper,129.55,5,0.046,21.5
ORD03250,C00392,2024-07-05 20:30:30,2024-07-10 20:30:30,Standard Class,Consumer,West,Office Supplies,Appliances,87.65,3,0.117,3.9
ORD03626,C00458,2025-12-24 17:01:36,2025-12-29 17:01:36,Standard Class,Consumer,West,Technology,Phones,1324.74,7,0.192,235.37
ORD01313,C00329,2025-11-14 07:29:00,2025-11-18 07:29:00,Standard Class,Consumer,South,Furniture,Furnishings,394.82,3,0.345,-123.65
ORD01882,C00067,2024-05-11 21:53:56,2024-05-14 21:53:56,Second Class,Consumer,East,Technology,Laptops,885.04,6,0.126,91.38
ORD01715,C00166,2024-04-30 03:55:44,2024-05-04 03:55:44,Second Class,Corporate,South,Technology,Laptops,388.48,4,0.126,44.46
ORD03642,C00158,2025-01-24 04:54:27,2025-01-28 04:54:27,Standard Class,Consumer,East,Furniture,Tables,324.82,3,0.123,2.15
ORD03092,C00257,2024-02-02 18:50:02,2024-02-07 18:50:02,Standard Class,Consumer,North,Technology,Accessories,592.66,5,0.005,128.63
ORD03605,C00060,2024-08-06 02:56:24,2024-08-10 02:56:24,Standard Class,Consumer,North,Technology,Accessories,672.82,5,0.031,94.1
ORD00782,C00856,2024-11-13 14:54:01,2024-11-17 14:54:01,Standard Class,Corporate,East,Office Supplies,Binders,341.31,6,0.223,-22.74
